seqName	begin	end
NC_036851.1	2793001	2794000
NC_036851.1	27990001	27991000
NC_036851.1	28008001	28009000
NC_036851.1	28009001	28010000
NC_036851.1	28110001	28111000
NC_036851.1	28191001	28192000
NC_036851.1	28209001	28210000
NC_036851.1	28425001	28426000
NC_036851.1	28702001	28703000
NC_036851.1	28832001	28833000
NC_036851.1	2907001	2908000
NC_036851.1	29110001	29111000
NC_036851.1	29175001	29176000
NC_036851.1	29276001	29277000
NC_036851.1	29702001	29703000
NC_036851.1	29703001	29704000
NC_036851.1	29909001	29910000
NC_036851.1	30524001	30525000
NC_036851.1	30525001	30526000
NC_036851.1	30568001	30569000
NC_036851.1	30569001	30570000
NC_036851.1	30570001	30571000
NC_036851.1	30849001	30850000
NC_036851.1	30859001	30860000
NC_036851.1	30892001	30893000
NC_036851.1	3093001	3094000
NC_036851.1	30995001	30996000
NC_036851.1	31056001	31057000
NC_036851.1	31165001	31166000
NC_036851.1	31166001	31167000
NC_036851.1	31293001	31294000
NC_036851.1	31332001	31333000
NC_036851.1	31439001	31440000
NC_036851.1	31652001	31653000
NC_036851.1	31708001	31709000
NC_036851.1	31938001	31939000
NC_036851.1	31940001	31941000
NC_036851.1	32082001	32083000
NC_036851.1	32146001	32147000
NC_036851.1	32219001	32220000
NC_036851.1	32272001	32273000
NC_036851.1	32273001	32274000
NC_036851.1	32275001	32276000
NC_036851.1	32276001	32277000
NC_036851.1	32277001	32278000
NC_036851.1	32416001	32417000
NC_036851.1	32577001	32578000
NC_036851.1	32599001	32600000
NC_036851.1	32630001	32631000
NC_036851.1	32643001	32644000
NC_036851.1	32689001	32690000
NC_036851.1	3290001	3291000
NC_036851.1	32944001	32945000
NC_036851.1	33023001	33024000
NC_036851.1	33031001	33032000
NC_036851.1	33098001	33099000
NC_036851.1	3316001	3317000
NC_036851.1	33169001	33170000
NC_036851.1	33171001	33172000
NC_036851.1	33272001	33273000
NC_036851.1	33304001	33305000
NC_036851.1	33330001	33331000
NC_036851.1	33395001	33396000
NC_036851.1	33452001	33453000
NC_036851.1	33697001	33698000
NC_036851.1	33699001	33700000
NC_036851.1	33919001	33920000
NC_036851.1	33920001	33921000
NC_036851.1	33988001	33989000
NC_036851.1	3404001	3405000
NC_036851.1	34248001	34249000
NC_036851.1	34249001	34250000
NC_036851.1	34308001	34309000
NC_036851.1	34329001	34330000
NC_036851.1	3441001	3442000
NC_036851.1	34459001	34460000
NC_036851.1	34549001	34550000
NC_036851.1	34797001	34798000
NC_036851.1	34798001	34799000
NC_036851.1	34965001	34966000
NC_036851.1	34970001	34971000
NC_036851.1	34972001	34973000
NC_036851.1	35157001	35158000
NC_036851.1	35191001	35192000
NC_036851.1	35434001	35435000
NC_036851.1	3548001	3549000
NC_036851.1	35577001	35578000
NC_036851.1	35598001	35599000
NC_036851.1	35656001	35657000
NC_036851.1	35774001	35775000
NC_036851.1	35775001	35776000
NC_036851.1	35857001	35858000
NC_036851.1	35945001	35946000
NC_036851.1	35946001	35947000
NC_036851.1	35950001	35951000
NC_036851.1	35975001	35976000
NC_036851.1	35976001	35977000
NC_036851.1	36072001	36073000
NC_036851.1	36081001	36082000
NC_036851.1	36115001	36116000
NC_036851.1	36246001	36247000
NC_036851.1	36378001	36379000
NC_036851.1	36654001	36655000
NC_036851.1	36696001	36697000
NC_036851.1	36771001	36772000
NC_036851.1	36865001	36866000
NC_036851.1	36888001	36889000
NC_036851.1	36903001	36904000
NC_036851.1	36904001	36905000
NC_036851.1	36926001	36927000
NC_036851.1	36988001	36989000
NC_036851.1	36989001	36990000
NC_036851.1	371001	372000
NC_036851.1	37200001	37201000
NC_036851.1	37232001	37233000
NC_036851.1	37386001	37387000
NC_036851.1	37447001	37448000
NC_036851.1	3750001	3751000
NC_036851.1	37539001	37540000
NC_036851.1	3773001	3774000
NC_036851.1	37740001	37741000
NC_036851.1	37898001	37899000
NC_036851.1	38006001	38007000
NC_036851.1	38109001	38110000
NC_036851.1	38239001	38240000
NC_036851.1	38258001	38259000
NC_036851.1	38433001	38434000
NC_036851.1	38439001	38440000
NC_036851.1	38440001	38441000
NC_036851.1	38441001	38442000
NC_036851.1	3850001	3851000
NC_036851.1	38560001	38561000
NC_036851.1	38726001	38727000
NC_036851.1	38760001	38761000
NC_036851.1	39022001	39023000
NC_036851.1	39205001	39206000
NC_036851.1	39268001	39269000
NC_036851.1	39303001	39304000
NC_036851.1	39317001	39318000
NC_036851.1	39435001	39436000
NC_036851.1	39502001	39503000
NC_036851.1	39507001	39508000
NC_036851.1	39518001	39519000
NC_036851.1	39573001	39574000
NC_036851.1	39612001	39613000
NC_036851.1	39727001	39728000
NC_036851.1	39919001	39920000
NC_036851.1	39936001	39937000
NC_036851.1	40130001	40131000
NC_036851.1	40299001	40300000
NC_036851.1	40300001	40301000
NC_036851.1	40329001	40330000
NC_036851.1	40389001	40390000
NC_036851.1	40803001	40804000
NC_036851.1	40804001	40805000
NC_036851.1	40854001	40855000
NC_036851.1	40913001	40914000
NC_036851.1	4094001	4095000
NC_036851.1	41157001	41158000
NC_036851.1	41239001	41240000
NC_036851.1	41242001	41243000
NC_036851.1	41251001	41252000
NC_036851.1	41432001	41433000
NC_036851.1	41539001	41540000
NC_036851.1	41540001	41541000
NC_036851.1	41626001	41627000
NC_036851.1	41641001	41642000
NC_036851.1	41656001	41657000
NC_036851.1	4169001	4170000
NC_036851.1	41741001	41742000
NC_036851.1	41765001	41766000
NC_036851.1	42034001	42035000
NC_036851.1	42094001	42095000
NC_036851.1	42095001	42096000
NC_036851.1	42147001	42148000
NC_036851.1	42157001	42158000
NC_036851.1	42185001	42186000
NC_036851.1	42188001	42189000
NC_036851.1	42200001	42201000
NC_036851.1	42438001	42439000
NC_036851.1	42663001	42664000
NC_036851.1	42705001	42706000
NC_036851.1	42937001	42938000
NC_036851.1	42997001	42998000
NC_036851.1	43214001	43215000
NC_036851.1	43265001	43266000
NC_036851.1	43286001	43287000
NC_036851.1	43352001	43353000
NC_036851.1	43800001	43801000
NC_036851.1	43851001	43852000
NC_036851.1	4386001	4387000
NC_036851.1	43914001	43915000
NC_036851.1	44062001	44063000
NC_036851.1	44198001	44199000
NC_036851.1	4425001	4426000
NC_036851.1	44255001	44256000
NC_036851.1	44259001	44260000
NC_036851.1	44260001	44261000
NC_036851.1	44295001	44296000
NC_036851.1	44308001	44309000
NC_036851.1	44826001	44827000
NC_036851.1	44963001	44964000
NC_036851.1	45021001	45022000
NC_036851.1	45109001	45110000
NC_036851.1	4536001	4537000
NC_036851.1	45425001	45426000
NC_036851.1	45426001	45427000
NC_036851.1	45629001	45630000
NC_036851.1	45806001	45807000
NC_036851.1	45850001	45851000
NC_036851.1	45919001	45920000
NC_036851.1	45920001	45921000
NC_036851.1	45936001	45937000
NC_036851.1	45940001	45941000
NC_036851.1	46039001	46040000
NC_036851.1	46122001	46123000
NC_036851.1	46239001	46240000
NC_036851.1	46240001	46241000
NC_036851.1	46498001	46499000
NC_036851.1	46831001	46832000
NC_036851.1	46861001	46862000
NC_036851.1	46906001	46907000
NC_036851.1	4714001	4715000
NC_036851.1	4715001	4716000
NC_036851.1	4717001	4718000
NC_036851.1	47487001	47488000
NC_036851.1	47527001	47528000
NC_036851.1	47606001	47607000
NC_036851.1	478001	479000
NC_036851.1	47962001	47963000
NC_036851.1	48215001	48216000
NC_036851.1	48511001	48512000
NC_036851.1	48622001	48623000
NC_036851.1	48623001	48624000
NC_036851.1	4868001	4869000
NC_036851.1	48838001	48839000
NC_036851.1	4884001	4885000
NC_036851.1	48936001	48937000
NC_036851.1	48965001	48966000
NC_036851.1	4934001	4935000
NC_036851.1	49397001	49398000
NC_036851.1	49639001	49640000
NC_036851.1	49647001	49648000
NC_036851.1	49777001	49778000
NC_036851.1	4993001	4994000
NC_036851.1	49999001	50000000
NC_036851.1	50130001	50131000
NC_036851.1	50470001	50471000
NC_036851.1	50491001	50492000
NC_036851.1	50737001	50738000
NC_036851.1	50810001	50811000
NC_036851.1	50893001	50894000
NC_036851.1	5157001	5158000
NC_036851.1	521001	522000
NC_036851.1	5425001	5426000
NC_036851.1	5427001	5428000
NC_036851.1	5468001	5469000
NC_036851.1	5469001	5470000
NC_036851.1	568001	569000
NC_036851.1	5722001	5723000
NC_036851.1	5905001	5906000
NC_036851.1	600001	601000
NC_036851.1	6002001	6003000
NC_036851.1	6359001	6360000
NC_036851.1	6445001	6446000
NC_036851.1	6531001	6532000
NC_036851.1	6535001	6536000
NC_036851.1	6558001	6559000
NC_036851.1	6969001	6970000
NC_036851.1	7312001	7313000
NC_036851.1	7358001	7359000
NC_036851.1	7398001	7399000
NC_036851.1	7399001	7400000
NC_036851.1	7566001	7567000
NC_036851.1	7567001	7568000
NC_036851.1	7646001	7647000
NC_036851.1	8062001	8063000
NC_036851.1	8308001	8309000
NC_036851.1	833001	834000
NC_036851.1	8397001	8398000
NC_036851.1	8519001	8520000
NC_036851.1	8583001	8584000
NC_036851.1	8604001	8605000
NC_036851.1	8799001	8800000
NC_036851.1	894001	895000
NC_036851.1	9201001	9202000
NC_036851.1	9342001	9343000
NC_036851.1	9368001	9369000
NC_036851.1	9433001	9434000
NC_036851.1	9532001	9533000
NC_036851.1	954001	955000
NC_036851.1	955001	956000
NC_036851.1	956001	957000
NC_036851.1	9572001	9573000
NC_036851.1	9712001	9713000
NC_036852.1	10132001	10133000
NC_036852.1	10177001	10178000
NC_036852.1	102001	103000
NC_036852.1	10322001	10323000
NC_036852.1	10332001	10333000
NC_036852.1	10352001	10353000
NC_036852.1	10353001	10354000
NC_036852.1	10825001	10826000
NC_036852.1	10826001	10827000
NC_036852.1	11086001	11087000
NC_036852.1	1120001	1121000
NC_036852.1	1122001	1123000
NC_036852.1	1123001	1124000
NC_036852.1	11371001	11372000
NC_036852.1	11372001	11373000
NC_036852.1	11425001	11426000
NC_036852.1	11524001	11525000
NC_036852.1	11729001	11730000
NC_036852.1	11993001	11994000
NC_036852.1	1203001	1204000
NC_036852.1	12233001	12234000
NC_036852.1	12400001	12401000
NC_036852.1	12401001	12402000
NC_036852.1	12418001	12419000
NC_036852.1	12434001	12435000
NC_036852.1	12435001	12436000
NC_036852.1	12469001	12470000
NC_036852.1	12705001	12706000
NC_036852.1	12715001	12716000
NC_036852.1	12806001	12807000
NC_036852.1	12842001	12843000
NC_036852.1	13060001	13061000
NC_036852.1	13185001	13186000
NC_036852.1	13223001	13224000
NC_036852.1	13403001	13404000
NC_036852.1	13416001	13417000
NC_036852.1	13477001	13478000
NC_036852.1	13521001	13522000
NC_036852.1	13522001	13523000
NC_036852.1	13735001	13736000
NC_036852.1	13852001	13853000
NC_036852.1	13881001	13882000
NC_036852.1	1436001	1437000
NC_036852.1	1622001	1623000
NC_036852.1	1623001	1624000
NC_036852.1	1685001	1686000
NC_036852.1	1774001	1775000
NC_036852.1	1775001	1776000
NC_036852.1	182001	183000
NC_036852.1	19001	20000
NC_036852.1	1930001	1931000
NC_036852.1	2068001	2069000
NC_036852.1	224001	225000
NC_036852.1	2457001	2458000
NC_036852.1	2458001	2459000
NC_036852.1	2459001	2460000
NC_036852.1	2674001	2675000
NC_036852.1	2741001	2742000
NC_036852.1	2933001	2934000
NC_036852.1	3044001	3045000
NC_036852.1	3345001	3346000
NC_036852.1	3347001	3348000
NC_036852.1	3369001	3370000
NC_036852.1	3531001	3532000
NC_036852.1	3659001	3660000
NC_036852.1	3858001	3859000
NC_036852.1	3892001	3893000
NC_036852.1	39001	40000
NC_036852.1	3903001	3904000
NC_036852.1	3925001	3926000
NC_036852.1	4154001	4155000
NC_036852.1	4185001	4186000
NC_036852.1	4629001	4630000
NC_036852.1	4710001	4711000
NC_036852.1	4818001	4819000
NC_036852.1	5037001	5038000
NC_036852.1	5079001	5080000
NC_036852.1	5529001	5530000
NC_036852.1	5725001	5726000
NC_036852.1	5879001	5880000
NC_036852.1	5886001	5887000
NC_036852.1	6182001	6183000
NC_036852.1	6210001	6211000
NC_036852.1	6215001	6216000
NC_036852.1	6380001	6381000
NC_036852.1	6456001	6457000
NC_036852.1	6624001	6625000
NC_036852.1	6662001	6663000
NC_036852.1	6670001	6671000
NC_036852.1	6715001	6716000
NC_036852.1	6766001	6767000
NC_036852.1	7018001	7019000
NC_036852.1	7019001	7020000
NC_036852.1	7089001	7090000
NC_036852.1	7090001	7091000
NC_036852.1	7091001	7092000
NC_036852.1	7236001	7237000
NC_036852.1	7282001	7283000
NC_036852.1	746001	747000
NC_036852.1	747001	748000
NC_036852.1	7490001	7491000
NC_036852.1	7491001	7492000
NC_036852.1	7493001	7494000
NC_036852.1	7554001	7555000
NC_036852.1	7556001	7557000
NC_036852.1	7684001	7685000
NC_036852.1	7725001	7726000
NC_036852.1	8026001	8027000
NC_036852.1	8490001	8491000
NC_036852.1	8546001	8547000
NC_036852.1	8553001	8554000
NC_036852.1	8879001	8880000
NC_036852.1	8939001	8940000
NC_036852.1	904001	905000
NC_036852.1	9183001	9184000
NC_036852.1	9208001	9209000
NC_036852.1	941001	942000
NC_036852.1	9520001	9521000
NC_036852.1	957001	958000
NC_036852.1	9679001	9680000
NC_036852.1	9843001	9844000
NC_036852.1	9894001	9895000
NC_036852.1	9915001	9916000
NC_036853.1	10215001	10216000
NC_036853.1	10216001	10217000
NC_036853.1	10371001	10372000
NC_036853.1	10377001	10378000
NC_036853.1	10481001	10482000
NC_036853.1	10525001	10526000
NC_036853.1	10738001	10739000
NC_036853.1	10769001	10770000
NC_036853.1	10778001	10779000
NC_036853.1	10784001	10785000
NC_036853.1	10785001	10786000
NC_036853.1	10830001	10831000
NC_036853.1	10924001	10925000
NC_036853.1	11009001	11010000
NC_036853.1	11070001	11071000
NC_036853.1	11142001	11143000
NC_036853.1	11275001	11276000
NC_036853.1	11278001	11279000
NC_036853.1	11306001	11307000
NC_036853.1	11313001	11314000
NC_036853.1	11378001	11379000
NC_036853.1	11379001	11380000
NC_036853.1	1141001	1142000
NC_036853.1	11462001	11463000
NC_036853.1	11463001	11464000
NC_036853.1	11536001	11537000
NC_036853.1	11574001	11575000
NC_036853.1	11660001	11661000
NC_036853.1	11674001	11675000
NC_036853.1	12585001	12586000
NC_036853.1	12586001	12587000
NC_036853.1	12752001	12753000
NC_036853.1	12786001	12787000
NC_036853.1	12987001	12988000
NC_036853.1	13107001	13108000
NC_036853.1	13108001	13109000
NC_036853.1	1313001	1314000
NC_036853.1	13296001	13297000
NC_036853.1	13361001	13362000
NC_036853.1	13524001	13525000
NC_036853.1	14139001	14140000
NC_036853.1	14270001	14271000
NC_036853.1	14491001	14492000
NC_036853.1	14503001	14504000
NC_036853.1	14603001	14604000
NC_036853.1	14641001	14642000
NC_036853.1	14654001	14655000
NC_036853.1	14659001	14660000
NC_036853.1	14809001	14810000
NC_036853.1	15077001	15078000
NC_036853.1	15078001	15079000
NC_036853.1	15079001	15080000
NC_036853.1	15399001	15400000
NC_036853.1	15572001	15573000
NC_036853.1	15679001	15680000
NC_036853.1	15688001	15689000
NC_036853.1	15837001	15838000
NC_036853.1	15888001	15889000
NC_036853.1	15892001	15893000
NC_036853.1	16001001	16002000
NC_036853.1	16011001	16012000
NC_036853.1	16040001	16041000
NC_036853.1	16051001	16052000
NC_036853.1	16055001	16056000
NC_036853.1	16209001	16210000
NC_036853.1	16352001	16353000
NC_036853.1	16697001	16698000
NC_036853.1	16779001	16780000
NC_036853.1	16848001	16849000
NC_036853.1	16963001	16964000
NC_036853.1	16986001	16987000
NC_036853.1	17044001	17045000
NC_036853.1	17160001	17161000
NC_036853.1	17183001	17184000
NC_036853.1	17325001	17326000
NC_036853.1	17356001	17357000
NC_036853.1	17548001	17549000
NC_036853.1	17627001	17628000
NC_036853.1	17755001	17756000
NC_036853.1	17771001	17772000
NC_036853.1	17852001	17853000
NC_036853.1	17854001	17855000
NC_036853.1	18339001	18340000
NC_036853.1	18385001	18386000
NC_036853.1	18425001	18426000
NC_036853.1	1859001	1860000
NC_036853.1	1860001	1861000
NC_036853.1	18636001	18637000
NC_036853.1	18637001	18638000
NC_036853.1	18647001	18648000
NC_036853.1	18705001	18706000
NC_036853.1	18706001	18707000
NC_036853.1	18860001	18861000
NC_036853.1	18861001	18862000
NC_036853.1	18903001	18904000
NC_036853.1	19157001	19158000
NC_036853.1	19178001	19179000
NC_036853.1	19281001	19282000
NC_036853.1	19329001	19330000
NC_036853.1	19414001	19415000
NC_036853.1	19521001	19522000
NC_036853.1	19690001	19691000
NC_036853.1	19707001	19708000
NC_036853.1	19865001	19866000
NC_036853.1	19882001	19883000
NC_036853.1	19883001	19884000
NC_036853.1	20006001	20007000
NC_036853.1	20133001	20134000
NC_036853.1	20134001	20135000
NC_036853.1	20143001	20144000
NC_036853.1	20144001	20145000
NC_036853.1	20295001	20296000
NC_036853.1	20446001	20447000
NC_036853.1	20486001	20487000
NC_036853.1	20709001	20710000
NC_036853.1	20710001	20711000
NC_036853.1	20819001	20820000
NC_036853.1	20910001	20911000
NC_036853.1	21109001	21110000
NC_036853.1	21354001	21355000
NC_036853.1	216001	217000
NC_036853.1	21614001	21615000
NC_036853.1	21664001	21665000
NC_036853.1	217001	218000
NC_036853.1	21724001	21725000
NC_036853.1	21864001	21865000
NC_036853.1	21933001	21934000
NC_036853.1	22076001	22077000
NC_036853.1	22240001	22241000
NC_036853.1	22241001	22242000
NC_036853.1	22463001	22464000
NC_036853.1	22480001	22481000
NC_036853.1	22545001	22546000
NC_036853.1	22546001	22547000
NC_036853.1	22572001	22573000
NC_036853.1	22573001	22574000
NC_036853.1	22608001	22609000
NC_036853.1	22715001	22716000
NC_036853.1	22798001	22799000
NC_036853.1	22927001	22928000
NC_036853.1	23006001	23007000
NC_036853.1	23292001	23293000
NC_036853.1	2345001	2346000
NC_036853.1	23466001	23467000
NC_036853.1	23585001	23586000
NC_036853.1	23629001	23630000
NC_036853.1	24041001	24042000
NC_036853.1	24080001	24081000
NC_036853.1	24245001	24246000
NC_036853.1	24341001	24342000
NC_036853.1	24342001	24343000
NC_036853.1	2439001	2440000
NC_036853.1	24463001	24464000
NC_036853.1	24529001	24530000
NC_036853.1	24543001	24544000
NC_036853.1	24589001	24590000
NC_036853.1	24696001	24697000
NC_036853.1	24937001	24938000
NC_036853.1	25182001	25183000
NC_036853.1	25192001	25193000
NC_036853.1	25242001	25243000
NC_036853.1	25278001	25279000
NC_036853.1	25291001	25292000
NC_036853.1	2541001	2542000
NC_036853.1	25506001	25507000
NC_036853.1	25637001	25638000
NC_036853.1	25638001	25639000
NC_036853.1	2574001	2575000
NC_036853.1	25856001	25857000
NC_036853.1	25883001	25884000
NC_036853.1	26318001	26319000
NC_036853.1	26319001	26320000
NC_036853.1	26550001	26551000
NC_036853.1	26586001	26587000
NC_036853.1	26711001	26712000
NC_036853.1	26736001	26737000
NC_036853.1	26737001	26738000
NC_036853.1	26748001	26749000
NC_036853.1	26962001	26963000
NC_036853.1	26975001	26976000
NC_036853.1	27188001	27189000
NC_036853.1	27852001	27853000
NC_036853.1	28007001	28008000
NC_036853.1	28036001	28037000
NC_036853.1	28133001	28134000
NC_036853.1	28134001	28135000
NC_036853.1	28167001	28168000
NC_036853.1	28168001	28169000
NC_036853.1	28212001	28213000
NC_036853.1	2829001	2830000
NC_036853.1	28302001	28303000
NC_036853.1	28543001	28544000
NC_036853.1	28545001	28546000
NC_036853.1	28584001	28585000
NC_036853.1	28622001	28623000
NC_036853.1	2871001	2872000
NC_036853.1	28803001	28804000
NC_036853.1	28805001	28806000
NC_036853.1	28821001	28822000
NC_036853.1	28904001	28905000
NC_036853.1	28905001	28906000
NC_036853.1	29257001	29258000
NC_036853.1	29290001	29291000
NC_036853.1	29326001	29327000
NC_036853.1	29328001	29329000
NC_036853.1	29384001	29385000
NC_036853.1	29495001	29496000
NC_036853.1	30149001	30150000
NC_036853.1	30156001	30157000
NC_036853.1	30159001	30160000
NC_036853.1	30164001	30165000
NC_036853.1	3039001	3040000
NC_036853.1	30438001	30439000
NC_036853.1	30445001	30446000
NC_036853.1	30475001	30476000
NC_036853.1	30507001	30508000
NC_036853.1	30576001	30577000
NC_036853.1	30662001	30663000
NC_036853.1	30939001	30940000
NC_036853.1	31497001	31498000
NC_036853.1	31509001	31510000
NC_036853.1	31631001	31632000
NC_036853.1	31710001	31711000
NC_036853.1	3176001	3177000
NC_036853.1	31932001	31933000
NC_036853.1	32045001	32046000
NC_036853.1	32092001	32093000
NC_036853.1	3211001	3212000
NC_036853.1	32243001	32244000
NC_036853.1	32284001	32285000
NC_036853.1	32321001	32322000
NC_036853.1	32330001	32331000
NC_036853.1	32366001	32367000
NC_036853.1	32483001	32484000
NC_036853.1	32484001	32485000
NC_036853.1	32525001	32526000
NC_036853.1	32593001	32594000
NC_036853.1	32685001	32686000
NC_036853.1	32770001	32771000
NC_036853.1	32905001	32906000
NC_036853.1	32984001	32985000
NC_036853.1	32989001	32990000
NC_036853.1	33002001	33003000
NC_036853.1	3341001	3342000
NC_036853.1	33509001	33510000
NC_036853.1	33609001	33610000
NC_036853.1	34010001	34011000
NC_036853.1	34011001	34012000
NC_036853.1	34049001	34050000
NC_036853.1	34287001	34288000
NC_036853.1	34349001	34350000
NC_036853.1	34631001	34632000
NC_036853.1	34632001	34633000
NC_036853.1	34694001	34695000
NC_036853.1	35088001	35089000
NC_036853.1	35140001	35141000
NC_036853.1	35141001	35142000
NC_036853.1	35242001	35243000
NC_036853.1	35312001	35313000
NC_036853.1	35324001	35325000
NC_036853.1	35473001	35474000
NC_036853.1	35510001	35511000
NC_036853.1	35571001	35572000
NC_036853.1	3569001	3570000
NC_036853.1	3589001	3590000
NC_036853.1	35981001	35982000
NC_036853.1	35989001	35990000
NC_036853.1	36132001	36133000
NC_036853.1	36220001	36221000
NC_036853.1	36247001	36248000
NC_036853.1	36355001	36356000
NC_036853.1	36410001	36411000
NC_036853.1	36424001	36425000
NC_036853.1	36693001	36694000
NC_036853.1	36774001	36775000
NC_036853.1	36789001	36790000
NC_036853.1	36831001	36832000
NC_036853.1	36877001	36878000
NC_036853.1	36888001	36889000
NC_036853.1	37065001	37066000
NC_036853.1	37191001	37192000
NC_036853.1	37322001	37323000
NC_036853.1	37386001	37387000
NC_036853.1	37404001	37405000
NC_036853.1	37565001	37566000
NC_036853.1	37666001	37667000
NC_036853.1	37871001	37872000
NC_036853.1	3794001	3795000
NC_036853.1	37988001	37989000
NC_036853.1	37992001	37993000
NC_036853.1	38035001	38036000
NC_036853.1	38036001	38037000
NC_036853.1	38256001	38257000
NC_036853.1	38314001	38315000
NC_036853.1	38471001	38472000
NC_036853.1	38508001	38509000
NC_036853.1	38788001	38789000
NC_036853.1	38808001	38809000
NC_036853.1	38809001	38810000
NC_036853.1	38816001	38817000
NC_036853.1	39028001	39029000
NC_036853.1	39126001	39127000
NC_036853.1	39219001	39220000
NC_036853.1	39220001	39221000
NC_036853.1	39388001	39389000
NC_036853.1	3939001	3940000
NC_036853.1	3941001	3942000
NC_036853.1	3949001	3950000
NC_036853.1	39523001	39524000
NC_036853.1	39610001	39611000
NC_036853.1	39944001	39945000
NC_036853.1	39998001	39999000
NC_036853.1	40050001	40051000
NC_036853.1	40161001	40162000
NC_036853.1	40164001	40165000
NC_036853.1	40395001	40396000
NC_036853.1	40396001	40397000
NC_036853.1	40752001	40753000
NC_036853.1	40779001	40780000
NC_036853.1	4086001	4087000
NC_036853.1	41025001	41026000
NC_036853.1	41080001	41081000
NC_036853.1	41170001	41171000
NC_036853.1	41183001	41184000
NC_036853.1	41311001	41312000
NC_036853.1	41313001	41314000
NC_036853.1	4147001	4148000
NC_036853.1	4148001	4149000
NC_036853.1	41664001	41665000
NC_036853.1	41897001	41898000
NC_036853.1	41986001	41987000
NC_036853.1	4199001	4200000
NC_036853.1	42158001	42159000
NC_036853.1	42362001	42363000
NC_036853.1	42415001	42416000
NC_036853.1	42454001	42455000
NC_036853.1	42481001	42482000
NC_036853.1	42848001	42849000
NC_036853.1	42855001	42856000
NC_036853.1	42858001	42859000
NC_036853.1	42904001	42905000
NC_036853.1	43120001	43121000
NC_036853.1	43217001	43218000
NC_036853.1	43248001	43249000
NC_036853.1	43492001	43493000
NC_036853.1	43493001	43494000
NC_036853.1	43638001	43639000
NC_036853.1	43745001	43746000
NC_036853.1	4389001	4390000
NC_036853.1	4390001	4391000
NC_036853.1	43928001	43929000
NC_036853.1	43929001	43930000
NC_036853.1	4399001	4400000
NC_036853.1	44044001	44045000
NC_036853.1	44073001	44074000
NC_036853.1	44146001	44147000
NC_036853.1	44217001	44218000
NC_036853.1	44241001	44242000
NC_036853.1	44242001	44243000
NC_036853.1	44243001	44244000
NC_036853.1	44257001	44258000
NC_036853.1	44352001	44353000
NC_036853.1	44355001	44356000
NC_036853.1	446001	447000
NC_036853.1	4461001	4462000
NC_036853.1	44779001	44780000
NC_036853.1	44942001	44943000
NC_036853.1	44959001	44960000
NC_036853.1	44960001	44961000
NC_036853.1	45065001	45066000
NC_036853.1	45066001	45067000
NC_036853.1	45075001	45076000
NC_036853.1	45090001	45091000
NC_036853.1	45246001	45247000
NC_036853.1	45247001	45248000
NC_036853.1	4535001	4536000
NC_036853.1	45570001	45571000
NC_036853.1	45579001	45580000
NC_036853.1	45581001	45582000
NC_036853.1	45582001	45583000
NC_036853.1	45725001	45726000
NC_036853.1	45773001	45774000
NC_036853.1	45801001	45802000
NC_036853.1	45802001	45803000
NC_036853.1	46141001	46142000
NC_036853.1	46253001	46254000
NC_036853.1	46276001	46277000
NC_036853.1	46386001	46387000
NC_036853.1	46664001	46665000
NC_036853.1	46779001	46780000
NC_036853.1	47189001	47190000
NC_036853.1	47198001	47199000
NC_036853.1	47222001	47223000
NC_036853.1	47428001	47429000
NC_036853.1	47483001	47484000
NC_036853.1	47491001	47492000
NC_036853.1	47492001	47493000
NC_036853.1	47539001	47540000
NC_036853.1	47594001	47595000
NC_036853.1	47681001	47682000
NC_036853.1	4769001	4770000
NC_036853.1	47728001	47729000
NC_036853.1	48091001	48092000
NC_036853.1	48175001	48176000
NC_036853.1	48273001	48274000
NC_036853.1	48301001	48302000
NC_036853.1	48386001	48387000
NC_036853.1	4840001	4841000
NC_036853.1	48419001	48420000
NC_036853.1	48486001	48487000
NC_036853.1	48550001	48551000
NC_036853.1	48608001	48609000
NC_036853.1	48932001	48933000
NC_036853.1	48985001	48986000
NC_036853.1	48986001	48987000
NC_036853.1	49356001	49357000
NC_036853.1	4943001	4944000
NC_036853.1	4946001	4947000
NC_036853.1	49521001	49522000
NC_036853.1	49821001	49822000
NC_036853.1	49822001	49823000
NC_036853.1	49878001	49879000
NC_036853.1	50029001	50030000
NC_036853.1	50033001	50034000
NC_036853.1	50210001	50211000
NC_036853.1	50213001	50214000
NC_036853.1	50338001	50339000
NC_036853.1	50362001	50363000
NC_036853.1	50383001	50384000
NC_036853.1	50483001	50484000
NC_036853.1	50507001	50508000
NC_036853.1	50595001	50596000
NC_036853.1	50786001	50787000
NC_036853.1	50963001	50964000
NC_036853.1	50968001	50969000
NC_036853.1	50969001	50970000
NC_036853.1	5386001	5387000
NC_036853.1	5387001	5388000
NC_036853.1	5414001	5415000
NC_036853.1	5415001	5416000
NC_036853.1	5585001	5586000
NC_036853.1	5683001	5684000
NC_036853.1	5879001	5880000
NC_036853.1	6082001	6083000
NC_036853.1	620001	621000
NC_036853.1	6509001	6510000
NC_036853.1	665001	666000
NC_036853.1	6657001	6658000
NC_036853.1	675001	676000
NC_036853.1	7448001	7449000
NC_036853.1	7465001	7466000
NC_036853.1	7605001	7606000
NC_036853.1	7606001	7607000
NC_036853.1	7881001	7882000
NC_036853.1	7882001	7883000
NC_036853.1	7883001	7884000
NC_036853.1	8257001	8258000
NC_036853.1	8301001	8302000
NC_036853.1	8393001	8394000
