"Residue","Morph_pvalue","Timepoint_pvalue","Sex_pvalue","MorphXTimepoint_pvalue","MorphXSex_pvalue","TimepointXSex_pvalue"
"chr019953566.1_570",0.246562406810731,0.00217781301889053,0.218220218353329,0.0706132544614566,0.29773190707439,0.183130898154044
"chr019953566.1_660",0.0220409331024841,0.981547946777103,0.322770316260905,0.132812501434748,0.0394848792141844,0.073663256474923
"chr019953566.1_1587",0.168604231964426,2.07987366367482e-08,0.777505480196113,0.316598545175112,0.010587558719392,0.609838400909567
"chr019953566.1_1651",0.204327856649405,1.86309159882155e-06,0.0196467498962869,0.770482851488446,0.0941956754173,0.707343796179122
"chr019953566.1_1686",0.197312514441465,1.32124527854189e-05,0.566266266811782,0.636101571011655,0.387190733437639,0.613023348198491
"chr019953566.1_1762",0.00452929592121815,2.78781566429623e-09,0.295212585862737,0.177743681047,0.607759808194673,0.682686116794334
"chr019953566.1_1771",0.0481593847171913,0.016683905291092,0.65099330394119,0.0549791839158973,0.350632755129779,0.702697663693173
"chr019953566.1_1858",0.915758048213308,0.245481301475668,0.952793410645575,0.955443894819432,0.713822777693604,0.773634288473729
"chr019953614.1_741",0.0706986166999742,0.952344663127456,0.266967312587169,0.53690753744748,0.897214184926715,0.949352701748002
"chr019953614.1_878",0.844728839777505,0.224909588596811,0.37616368539681,0.73707201002947,0.111491362757531,0.809038102035025
"chr019953614.1_884",0.867393442322211,0.572219363223345,0.46610013908333,0.596129246613172,0.423278442046008,0.681312639879064
"chr019953614.1_896",0.835181078040368,0.994045766446486,0.929352996471399,0.770493374356099,0.608674674259341,0.408996812839938
"chr019953614.1_907",0.784525396987542,0.461098876598053,0.012830914317263,0.0788992312157826,0.529999921069221,0.465457908631815
"chr019953614.1_923",0.895130014995758,0.0054901015648295,0.83085694712442,0.0276541398375595,0.496873559231443,0.0736629543912255
"chr019953614.1_944",0.661654101176462,0.793728369868975,0.967330773663853,0.521882095551403,0.504480342185558,0.57878095577143
"chr019953614.1_956",0.572159966327018,0.0245804284935567,0.855370455040401,0.262881438554949,0.629264135907174,0.436131386385485
"chr019953614.1_961",0.0347620006422545,0.0941907722182393,0.158342793693062,0.549616504118599,0.47338843430717,0.643368457428601
"chr019953614.1_976",0.0818398641211379,0.016508375233999,0.203986881344053,0.00221249162609284,0.72532174742199,0.629770794323386
"chr019953614.1_986",0.565078590174718,0.0500225586012805,0.474929744331831,0.692081752192958,0.939211741597328,0.377614530282245
"chr019953614.1_1016",0.0132695435749685,0.17727191850158,0.375220059817938,0.156272837920183,0.345923552670822,0.396234673254031
"chr019953614.1_1051",0.147485983010183,0.0842597572874601,0.374006307689157,0.63991166462955,0.132098995767919,0.126988359875693
"chr019953614.1_1098",0.183682756354372,0.191578062085673,0.588472997853282,0.864804733085241,0.207426939687278,0.364499495715107
"chr019953614.1_1121",0.828403176290375,0.234489315542958,0.493796068506298,0.470350735815261,0.595021637589482,0.209110573936541
"chr019953614.1_1129",0.0708312065113121,0.269137672859999,0.568778628892409,0.119389955135584,0.1040095202779,0.0153161763094211
"chr019953697.1_1222",0.710654633782391,0.586912108627597,0.633926856992413,0.315990829599629,0.349259611144837,0.934355673605641
"chr019953697.1_1223",0.623772131667929,0.456838428498374,0.860446169989411,0.545683914808698,0.574565746013853,0.589210752728777
"chr019953697.1_1285",0.579434982395493,0.132230524146418,0.806362412470954,0.350717995838648,0.803794521150479,0.662832447624881
"chr019953697.1_1286",0.120884215652908,0.234258415735501,0.979859352587169,0.357479346464152,0.97329349529259,0.599360638033581
"chr019953697.1_1289",0.334271889576205,0.113066416154699,0.541801020911941,0.909936628020204,0.806901624986057,0.978194533095122
"chr019953697.1_1290",0.36407265725637,0.00922070077422824,0.530309143848771,0.0986542678193091,0.373224576382882,0.540043394801144
"chr019953697.1_1297",0.581376630667737,0.0335547823026516,0.910763541471796,0.858097563637797,0.967491726517084,0.756362596714095
"chr019953697.1_1298",0.216080098690694,0.019998291714751,0.221606599276939,0.080372059907096,0.379640079979662,0.618032628227633
"chr019953697.1_1319",0.241662022117929,0.100001942357223,0.851912856372042,0.998401703978436,0.847833039218287,0.134723134620629
"chr019953697.1_1320",0.0345609408931588,0.000578107328155353,0.589801942020581,0.0697018069541233,0.513378777900982,0.99835618856641
"chr019953697.1_1330",0.490479728424991,0.000372128784846345,0.914326928509783,0.922639390154474,0.30681367961505,0.660453134512218
"chr019953697.1_1331",0.0058479594436416,2.38754304389593e-08,0.626468539026891,0.107756286083092,0.669367476376511,0.00497653688927442
"chr019953697.1_1344",0.43766230016398,6.10370585491014e-05,0.920582138116841,0.47563828109022,0.10288867217976,0.867924145526939
"chr019953697.1_1345",0.00646473378319512,0.0632062609440333,0.393100333683452,0.60038280137323,0.908427820415682,0.121166779411315
"chr019953697.1_1352",0.164634291455618,0.22674484391761,0.0370404005800305,0.999986769259685,0.848592234968616,0.803549643839854
"chr019953697.1_1353",0.0411489039390078,0.136254587757652,0.557535045101474,0.532692642088557,0.237950363057595,0.646731430559635
"chr019953697.1_1363",0.432933328196222,0.0159035254007075,0.0814246300354742,0.125461476170985,0.375324697420019,0.159752004938254
"chr019953697.1_1364",0.0395871004466763,0.00224622612428479,0.568787466715459,0.428913840582612,0.360890425465621,0.117058625061643
"chr019953697.1_1376",0.176584365121892,0.014902122236022,0.483192375430372,0.00284556460864341,0.936640178612368,0.320369575014094
"chr019953697.1_1377",0.0234646925229404,0.00797243243576572,0.318539704376193,0.565236793691352,0.384118305726653,0.789697908639163
"chr019953697.1_1388",0.671320850280587,0.974393519838297,0.735622712465836,0.517486337541733,0.371372521177581,0.951672458871094
"chr019953697.1_1389",0.186597776655448,0.120119435868886,0.665230909741952,0.637145980388752,0.855675151527809,0.479116374385842
"chr019953697.1_1420",0.293416766941084,0.491101878997187,0.53631240403842,0.875259634893991,0.341564635655974,0.942998241546219
"chr019953697.1_1421",0.107321647705721,0.216608134776657,0.803665117249782,0.823480192324234,0.204802904917035,0.43553756286899
"chr019953697.1_1428",0.677520771002653,0.00861259609177949,0.841191318561219,0.727173197494292,0.219760825644206,0.492695362503432
"chr019953697.1_1429",0.0122976300708651,8.99627523036513e-05,0.998675363821087,0.290686292710974,0.541012510716522,0.898431148949174
"chr019953697.1_1431",0.26110183702508,0.414352510269395,0.198844465721874,0.89673928809457,0.314802818602536,0.92093959298599
"chr019953697.1_1432",0.104946978699542,0.000699011372925232,0.731689514326481,0.845249938441115,0.9250886019588,0.453639353485958
"chr019953697.1_1465",0.481032449691551,0.110209142876525,0.963525010895609,0.970796565778311,0.680671135394772,0.265798622714651
"chr019953697.1_1466",0.0300071477195383,1.50170161894851e-08,0.168195054916368,0.0945741024866449,0.568515880692585,0.232217096400802
"chr019953836.1_708",0.474253465726465,0.0178093185331832,0.910191959982685,0.295940240277874,0.102373013259998,0.463203429666863
"chr019953836.1_743",0.251971323984731,8.22725167510654e-05,0.108844942847187,0.185956059162528,0.360631122549276,0.529616959724871
"chr019953836.1_747",0.334675746800174,0.11282112875225,0.283206013296114,0.0107797635653951,0.563388293376825,0.607820578559336
"chr019953836.1_786",0.0736590396167213,0.000637065847054503,0.792897946995742,0.747487742621641,0.275186152090117,0.811235402922872
"chr019953836.1_788",0.744965740543044,0.507268178186941,0.406917211781352,0.807570800817214,0.727400496245987,0.604869862499422
"chr019953836.1_794",0.329196365486717,0.000581177217313963,0.329710356775643,0.697464302984914,0.982470151453786,0.40323565724138
"chr019953836.1_813",0.512637719375125,0.0407687172473835,0.115760442701638,0.151003690520792,0.0478988147354752,0.239002767041286
"chr019953836.1_825",0.872979841352292,0.224153470148965,0.0415543037713666,0.777509546190125,0.595985702237109,0.523854692838538
"chr019953836.1_881",3.15272381957771e-06,5.59929187950751e-09,0.726149793378706,0.154810335556563,0.00880872013267928,0.565457026601474
"chr019953836.1_890",0.101738042169413,0.42968745548012,0.220283799066026,0.898340237267806,0.921063357703004,0.626512413333522
"chr019953836.1_900",0.393915397240148,0.0915133831320998,0.686233675788706,0.8911884558579,0.477624140810099,0.884928313644602
"chr019953909.1_1127",0.653378709860186,0.0350306109240856,0.123121871018031,0.862042460687952,0.516865414659851,0.595652863603903
"chr019953909.1_1146",0.955156170942391,0.599351771638135,0.674077663197023,0.73390168533234,0.703719627834799,0.601516252907492
"chr019953909.1_1165",0.13085682527645,0.980104813553155,0.816708567209534,0.515486532815372,0.115849587311837,0.0199799715093022
"chr019953909.1_1174",0.0210745112958157,0.546731286788259,0.881242146628335,0.486041209254656,0.210733084595244,0.0264475108097154
"chr019953909.1_1179",0.550146402234616,0.412943612764336,0.78521169638305,0.878758612846769,0.204313145128968,0.988263803106685
"chr019953909.1_1190",0.948579225381078,0.406427300902699,0.20441299305578,0.216320866831915,0.152844513026955,0.82674241880179
"chr019953909.1_1194",0.887177344564505,0.228417496257077,0.779070118351569,0.180319437451757,0.515425247369074,0.58347662567837
"chr019953909.1_1200",0.944327964172068,0.779642174334384,0.90908875855074,0.0368215055742845,0.990686474779137,0.373667680462564
"chr019953909.1_1202",0.924410491314191,0.31477872008496,0.468994821258069,0.0658658543572643,0.18210600606914,0.161840243210595
"chr019953909.1_1233",0.0697826915692915,0.180546096407133,0.531127386526351,0.0997945149826413,0.135721258246396,0.992424915512485
"chr019953909.1_1346",0.180322034455641,0.979938567198914,0.791524730524148,0.161799578236161,0.698342941289854,0.448175157196344
"chr019953909.1_1353",0.500942056969536,0.998045420086416,0.971155124984106,0.250159449477682,0.409865129486452,0.0345238738438938
"chr019953909.1_1358",0.344565636057384,0.903990296941141,0.198009423715412,0.116203594304262,0.344860384528898,0.198651982969166
"chr019953909.1_1370",0.35311074659459,0.511882525401375,0.439880158226533,0.709871432319502,0.859996172389123,0.800980784770425
"chr019953909.1_1397",0.693453648071124,0.920797544354662,0.507041392899559,0.210249465963651,0.48902153327841,0.826136429179425
"chr019953989.1_1741",0.552967040700127,0.142030869507142,0.146056869920293,0.275126140273484,0.131204306829562,0.129525728089332
"chr019953989.1_1802",0.00379601738795506,1.02280773595024e-06,0.335072575553836,0.890765066692459,0.101512092083006,0.694316784228359
"chr019953989.1_1811",0.713892967138362,0.101022537430858,0.326308030766072,0.60885844968219,0.00400939135220168,0.243809469452716
"chr019953989.1_1839",0.463472840911635,0.413552534181552,0.153606366630192,0.0869848982434793,0.0173589943040235,0.679221973016145
"chr019953989.1_1852",0.82876887892418,0.00106148652121263,0.813620468929922,0.0648656771818944,0.956042255176868,0.560344260732995
"chr019953989.1_1863",0.0190593322758111,0.00364565172985615,0.159237757377938,0.488406118929853,0.0559091773541272,0.796272593073911
"chr019953989.1_1881",0.584176213032337,0.103552645625984,0.858800613124079,0.136426829832902,0.202283290671058,0.501077955351545
"chr019953989.1_1897",0.765692421102122,0.206633332927311,0.0752886179785069,0.708223725403475,0.527691369241787,0.680226035909489
"chr019953989.1_1925",0.690589460003376,0.0343111062782394,0.210067936718728,0.857773772753779,0.317269913481467,0.849173628951822
"chr019953989.1_1933",0.801212415073983,0.0661622974582646,0.416282148225078,0.927583642403923,0.603311722575107,0.199268908385863
"chr019954249.1_749",0.303374326080351,0.899113353946172,0.218347905994657,0.865662428549341,0.107358204854407,0.201297158642317
"chr019954249.1_758",0.821563982931756,0.104710045293909,0.434516091269513,0.802308637031464,0.85894731569437,0.12025401739634
"chr019954249.1_771",0.524317210816181,0.634569483886457,0.944744460416713,0.17921101934767,0.36887440746143,0.670557700044688
"chr019954249.1_777",0.0308311276698364,0.650234204698544,0.83638642447058,0.394540960899033,0.313209560119269,0.465320180466048
"chr019954249.1_822",0.607072437184392,0.200425239174544,0.425138888736265,0.877488627515839,0.185883811229681,0.450117582058046
"chr019954249.1_824",0.0443611777606745,0.240117375429305,0.958304557005579,0.949101729709088,0.105927952319862,0.0830053059927363
"chr019954249.1_834",0.276446111269298,0.249027489335442,0.767688381096069,0.113733487229555,0.294428145458739,0.974304629956597
"chr019954249.1_845",0.998607948926502,0.703880681774525,0.488686147689111,0.219877356566101,0.392814790314804,0.894370707123285
"chr019954249.1_848",0.0307199192327934,0.593400046631526,0.792953663462478,0.503582178405254,0.386940061815821,0.851248356978512
"chr019954249.1_877",0.153539608483242,0.561965322863369,0.811076993373386,0.833894451786923,0.000481920594577592,0.888066485890565
"chr019954249.1_883",0.276566422392487,0.017641263128747,0.728647122991621,0.122788788276707,0.073911434249068,0.230952532753743
"chr019954249.1_888",0.806120287646213,0.199020948609862,0.323449223678139,0.0778865524920812,0.553041549748518,0.914186226281713
"chr019954249.1_894",0.00730286458304157,0.0476066531149795,0.864430793640444,0.210472629830883,0.69116463118041,0.262564840797427
"chr019954249.1_913",0.26083078268045,0.042668865160224,0.691434017015782,0.324479954545559,0.231020634261886,0.143631834063526
"chr019954249.1_917",0.00865963120513893,0.0755445574856762,0.443005035801552,0.0112067971034206,0.563336368381766,0.563407702882436
"chr019954249.1_920",0.0945725534519586,0.00399608272393286,0.651366858679512,0.497273725046403,0.0174435911933151,0.640385330021892
"chr019954249.1_928",0.103875965630635,0.0944881062271032,0.48259675130449,0.324430786614598,0.682075286854899,0.917012772247694
"chr019954249.1_985",0.886208948463096,0.0119945251356495,0.0882093426832176,0.113836159714043,0.0789018193164839,0.0666651973041591
"chr019954461.1_290",0.0638713345976986,2.68888922667679e-05,0.566572210374344,0.144220754277373,0.797255751134948,0.862889139574376
"chr019954461.1_291",0.415128957254187,0.819506150378222,0.824432446231998,0.784470998282057,0.785235100907859,0.389062629429939
"chr019954461.1_300",0.8201434704968,0.87332180079045,0.084203961470722,0.506337237133271,0.112962755848357,0.263537870156206
"chr019954461.1_301",0.00207697791554521,0.502913308520064,0.368455725345271,0.187632912816874,0.400597417944546,0.22988764486553
"chr019954461.1_304",0.781688901434304,0.154175327543864,0.101756481420611,0.861619429119712,0.37022129708541,0.861389307404875
"chr019954461.1_305",0.0242975333288626,0.183923889462123,0.765460739511657,0.889782157936402,0.516005436578584,0.54921293486246
"chr019954461.1_312",0.61516554542841,0.405147229931861,0.959730003934729,0.174330555939073,0.717028031934189,0.211864656930424
"chr019954461.1_313",0.0365945105186709,0.787139030686296,0.296250083504745,0.198289866974625,0.00158409728185272,0.0522083572545862
"chr019954461.1_319",0.671748514516068,0.784580986692869,0.403021955009841,0.564202096668724,0.436351193247042,0.792715932101105
"chr019954461.1_320",0.0316062494935885,6.21351849405231e-06,0.00159452275890513,0.0280869221553819,0.00600153586537929,0.000813368383304872
"chr019954461.1_329",0.12447838714596,0.289611851295124,0.604732781219606,0.427257356689202,0.14179204703475,0.200111506206743
"chr019954461.1_330",0.0684150888675443,0.00257922255944542,0.336493634597261,0.576687004051828,0.0236140131692115,0.394656747021424
"chr019954461.1_334",0.96602880686224,0.293330155877049,0.582253314712825,0.93004077790547,0.716926340844181,0.281699873403467
"chr019954461.1_335",0.0679488235259001,0.100811010466574,0.447411445121909,0.797098998090944,0.695506723492027,0.293848226524111
"chr019954461.1_353",0.829062633085218,0.820129015605193,0.626029942298231,0.930203824873664,0.665671138418725,0.760296425576
"chr019954461.1_354",0.178492334715454,2.83449337790538e-05,0.169170841257078,0.712469109541596,0.698697919360383,0.604301427182424
"chr019954461.1_367",0.395779616937918,0.181309032020556,0.717227853947397,0.462046511808804,0.958444059392228,0.922167915138573
"chr019954461.1_368",0.309294071175486,0.368297592854232,0.780777430079733,0.794435879857496,0.901107609853756,0.911501673739458
"chr019954461.1_383",0.0974862909155202,0.719462247731002,0.666906744495003,0.720965038892194,0.795233084167377,0.682310858637726
"chr019954461.1_384",0.0220244699598261,0.3769082736877,0.703053649748689,0.681583435913866,0.161793056320881,0.224517700928193
"chr019954461.1_395",0.565436825172646,0.689547427029728,0.883970271913038,0.370122185098097,0.764255592397835,0.283413876901953
"chr019954461.1_396",0.263242921055061,0.350340914509787,0.831422564128983,0.383982728379412,0.489743900611456,0.641287719560211
"chr019954461.1_403",0.541889671651821,0.747550851725949,0.683708102255352,0.188350991454773,0.914187897298672,0.21604900702628
"chr019954461.1_404",0.305660043418434,0.750050360504748,0.739989017501173,0.240316782946842,0.779453766986356,0.184964440342379
"chr019954461.1_411",0.806059057954026,0.174542681632245,0.452495139925955,0.999702054913258,0.898863469376761,0.431433281667647
"chr019954461.1_412",0.756878567482035,0.785646809347115,0.114420977072584,0.365555815422878,0.448307068519432,0.950870001377155
"chr019954461.1_448",0.0893059108014239,0.0912134325514872,0.0684951437418087,0.896424799475235,0.971543245441966,0.667315397669052
"chr019954461.1_449",0.962489385171349,0.585587785606486,0.902088620882115,0.0784651190483244,0.00309992552342692,0.129036688365817
"chr019954461.1_457",0.599378017766878,0.0148027694680585,0.88376831546072,0.703485853044915,0.684760800572996,0.811956335066915
"chr019954461.1_458",0.674612119238826,0.665718444191997,0.67383923747077,0.623273515486006,0.559515838309802,0.072716789662969
"chr019954461.1_476",0.00646365484974674,0.310409230601509,0.828432006732513,0.117047674465716,0.476983649981412,0.327192740636764
"chr019954461.1_477",0.858204705107518,0.280020879159495,0.511343790075529,0.15969567789687,0.237896582999468,0.0153466845125148
"chr019954461.1_504",0.0150609780036565,0.579767276668697,0.848571513970129,0.0968956561357983,0.585923984516075,0.918445994564927
"chr019954461.1_505",0.725686495861484,0.484696562426377,0.617235723389927,0.176663564704939,0.569987424943939,0.525795339140928
"chr019954461.1_515",0.665728246625332,0.000719158208273062,0.888847666816444,0.955408448620157,0.341386165253161,0.949943909578253
"chr019954461.1_516",0.46185644291684,1.56521354465917e-05,0.443488533962641,0.770218192678327,0.403851490859061,0.555895181300636
"chr019954722.1_410",0.156147287953989,0.0802998422385903,0.219042647516424,0.475442674242137,0.0822524712498512,0.190138517852518
"chr019954722.1_411",0.0433154865742134,0.629569458642534,0.942490023530451,0.76844739687868,0.638286098170282,0.5551796100457
"chr019954722.1_500",0.983556366966543,0.413781001095296,0.949055301815109,0.740906552791331,0.608144193199049,0.985956273254791
"chr019954722.1_501",0.820644938613385,0.542981895653322,0.694941844920216,0.988253833515617,0.180875407287306,0.96933805230012
"chr019954722.1_518",0.496997593001363,0.504477371290387,0.300393465081051,0.780304708043844,0.71215880170482,0.0695805596800446
"chr019954722.1_519",0.268007394092579,0.0173233416103629,0.585854334776386,0.304154192224905,0.677402785893003,0.00249041981357951
"chr019954722.1_525",0.402170277923595,0.092333423257125,0.287075679268504,0.661931999010377,0.674655721187987,0.673779703115045
"chr019954722.1_526",0.19168920243611,0.483370917083334,0.0755481301127889,0.52447784365948,0.462148067161644,0.603275197147777
"chr019954722.1_540",0.419454784491041,0.279450733997039,0.0964580177614843,0.72468386993635,0.278240855657129,0.600044433178197
"chr019954722.1_541",0.857343934291017,0.625606102865514,0.118055627180617,0.507585957376385,0.452145588315875,0.715900980946207
"chr019954722.1_542",0.316983341258412,0.350491648208384,0.925865572862686,0.841629202081413,0.819824171734991,0.334199267674658
"chr019954722.1_543",0.385915649097032,0.697312206843348,0.956508587375028,0.721230151681721,0.293064850067915,0.450226072867713
"chr019954722.1_572",0.130122389428852,0.344095776239476,0.310866565632349,0.859651972055473,0.417461248874289,0.927084375589958
"chr019954722.1_573",0.00726147427760864,0.075777076244764,0.185282898962154,0.330095428370292,0.491764241597807,0.210290546923515
"chr019954722.1_578",0.222303326165581,0.288253067236806,0.64855843421777,0.482263168929862,0.638748184696218,0.433081499920136
"chr019954722.1_579",0.484525413072982,0.900834590799229,0.226655319312115,0.514929026112072,0.869178492276185,0.634333568968226
"chr019954722.1_596",0.0702290504257036,0.0548994562618101,0.0476531132339801,0.150756856952231,0.271928725903332,0.406287964656925
"chr019954722.1_597",0.361650630722976,0.6677955482637,0.322652118740362,0.921879780979018,0.471552488191009,0.857860236834446
"chr019954722.1_622",0.100955948852765,0.871702535977559,0.387639648975011,0.00180939615766591,0.184625637610532,0.255657845119453
"chr019954722.1_623",0.105130042354354,0.0808074853875917,0.822394044391511,0.889764062393874,0.421511294619835,0.98662076008531
"chr019954722.1_625",0.00315400937956128,0.788663187222099,0.983113400413807,0.0471917557958005,0.865101141211039,0.0110066204044314
"chr019954722.1_626",0.318911159253583,0.000948349293728529,0.419101046727974,0.754223347986276,0.0911025707264777,0.788881719992848
"chr019954722.1_627",0.0992983666123413,0.979804637016188,0.858781302976466,0.0549972982596046,0.814171609727763,0.260556547992898
"chr019954722.1_628",0.505951514845973,0.431264563515999,0.453978542835656,0.578392460151375,0.632690706404525,0.980713970153819
"chr019954722.1_635",0.18268353403934,0.036092905836647,0.186017160960642,0.251280313658576,0.857450613216608,0.499935286572432
"chr019954722.1_636",0.756933812540693,0.00135871607382358,0.468643658929658,0.286502579051437,0.699106068476619,0.282281344881401
"chr019954722.1_648",0.229938232556449,0.952384957979901,0.436665903037439,0.316553009333873,0.850481420407453,0.159577180494724
"chr019954722.1_649",0.37161034485437,0.0501789290678036,0.504375142131131,0.75829974758704,0.161493838035701,0.769355682097861
"chr019954722.1_656",0.882665379305425,0.323937119130814,0.864250017862508,0.554639066435597,0.191552681291414,0.37837979270258
"chr019954722.1_657",0.756513991493453,0.144234876209227,0.355161279587288,0.386311038142554,0.689762984493906,0.462559357875326
"chr019954722.1_887",0.784676057691443,0.190718286759047,0.360051614060098,0.474063090280992,0.936128286354088,0.949281986270476
"chr019954722.1_899",0.721714321952228,0.59545503658894,0.764390357760265,0.539820204412795,0.14019567133789,0.415976271921821
"chr019954722.1_918",0.956924522332151,0.491747172850066,0.319795366829469,0.24956107888428,0.393726892019629,0.923977622251137
"chr019954722.1_929",0.893699882981676,0.62507088700766,0.475774757815565,0.937503060378127,0.647372842443842,0.74789087817571
"chr019954722.1_949",0.387868051123368,0.880400827372808,0.425851818586028,0.705408082895137,0.811766966118226,0.89990853723586
"chr019954722.1_967",0.489338530132321,0.207978124191026,0.437341650439945,0.76500599984238,0.653579021248937,0.314559320602071
"chr019954722.1_1003",0.565312155177346,0.618607188023938,0.950250341838735,0.883342117978905,0.81244008469523,0.699416491779667
"chr019954722.1_1017",0.00470833681316852,0.0181996064961148,0.625768114040836,0.617847678679438,0.746556207052577,0.781286542758148
"chr019954722.1_1024",0.602765730083189,0.411931432636191,0.139020144569742,0.256439007107788,0.992377355312201,0.915024111231929
"chr019954722.1_1030",0.211551738384292,0.981406567122443,0.755634038596689,0.465143984645393,0.801897247951489,0.360113338574115
"chr019954722.1_1050",0.735616078371107,0.0881841705110875,0.916139238310513,0.958887483862996,0.525409379627207,0.332485761954684
"chr019954722.1_1076",0.831937340118021,0.4398571745801,0.236045404370349,0.942426675430147,0.528926874341217,0.489048204030576
"chr019954722.1_1081",0.536039039715258,0.907982828435134,0.729250525279926,0.53147770385927,0.322020023331039,0.288852775677624
"chr019954722.1_1096",0.957006144396835,0.123628474488498,0.910573237842317,0.873355646803301,0.833268914909282,0.474660413994871
"chr019954722.1_1108",0.72701708877346,0.000711055333591181,0.665942350509634,0.633059602024035,0.498078848094889,0.188243961274511
"chr019954807.1_738",0.157179286546264,0.000632691315080613,0.0429217973678213,0.0445485636335619,0.236083118738402,0.426515693979011
"chr019954807.1_739",0.41319615595112,0.710813720877622,0.337549117654377,0.767664500911385,0.736753171937368,0.970971947785546
"chr019954807.1_751",0.243424868674467,0.0010140590002273,0.924284786694696,0.887236838438332,0.875089345981969,0.942331069129494
"chr019954807.1_752",0.516107205537916,2.50344591474686e-05,0.810464425168268,0.836877211833483,0.940188357320524,0.594705195048747
"chr019954807.1_769",0.00255761859541327,0.0108051640776605,0.138888216130634,0.643548752571529,0.0741219460653489,0.382052227619641
"chr019954807.1_770",0.464584036480521,0.0336384391759633,0.245021148049272,0.87805556958195,0.645386059014682,0.833082937090301
"chr019954807.1_779",0.0183461211417204,0.000580110067115579,0.10647213880485,0.134742712444176,0.442404838307034,0.643267982716161
"chr019954807.1_780",0.61280662933431,0.000156074541651945,0.225650642606486,0.927004587454606,0.755819736278871,0.814802020721899
"chr019954807.1_786",0.00594973925683456,0.0109849058504799,0.452398181522944,0.853612936300352,0.47697090082448,0.931004832179395
"chr019954807.1_787",0.91708984550667,1.23814994882638e-05,0.798390551853164,0.965326693794721,0.814118553724813,0.831629726962288
"chr019954807.1_797",0.11421036778531,0.0873121688714198,0.4632244754165,0.953647431103379,0.509002282332856,0.653758498260216
"chr019954807.1_798",0.175653929389841,4.11813546008066e-08,0.443376800607422,0.471211164788264,0.632926901703632,0.29064559565011
"chr019954807.1_805",0.0556804084246094,0.0546171418527489,0.408775098299023,0.812575318287508,0.0983520046553554,0.458598324943977
"chr019954807.1_806",0.911186995925015,6.32694669671272e-06,0.334208175692596,0.897896127379044,0.922060444698719,0.188073016486944
"chr019954807.1_814",0.291354423567036,0.221257935966303,0.326880136502421,0.870251959438959,0.298968963674888,0.569597391915066
"chr019954807.1_815",0.682953479068445,1.1245816399944e-07,0.581977088175792,0.993637860212226,0.342591590802397,0.0798779030904525
"chr019954807.1_834",0.0253354337059546,0.0106999865163002,0.000395698599711831,0.663628474440732,0.652713269970413,0.0367041804220204
"chr019954807.1_835",0.51079454591343,4.75050363707032e-07,0.95653991128805,0.707717909690075,0.610440074386786,0.140676774808035
"chr019954807.1_905",0.0381369807420669,0.0013680450079526,0.214540821817632,0.900130864427073,0.137524437827594,0.675260479228764
"chr019954807.1_906",0.00421762381533493,2.70719502050208e-14,0.479980526705071,0.802214349312414,0.769507862835397,0.147326985917268
"chr019954807.1_914",0.391655657179028,0.0382354573403779,0.991749716608814,0.937873334537659,0.162961866722186,0.862145558582897
"chr019954807.1_915",0.144658677995929,0.000184531631533806,0.347934031112464,0.684005915902431,0.468829511498269,0.168165305917933
"chr019954807.1_922",0.289892717083446,0.182597267161916,0.237278592951083,0.949833399148253,0.862791158283712,0.505001203831941
"chr019954807.1_923",0.137031499303636,3.69276036562616e-10,0.208284992384156,0.47164018268724,0.816181643059383,0.313284019178419
"chr019954807.1_931",4.82851178534683e-06,0.000176040528928791,0.0722836196202281,0.918234498163869,0.274227285051357,0.615402698980896
"chr019954807.1_932",0.00618959912627914,3.59690946278288e-10,0.150174733057458,0.416747391903704,0.174150270987352,0.221568090963581
"chr019954807.1_933",0.00360938816941382,0.000951021782159366,0.752391708428504,0.976252029323319,0.155737338616607,0.676272242421994
"chr019954807.1_934",0.099150193840848,1.13913569881538e-06,0.300233723676298,0.794902475578575,0.877728369790675,0.765044938161608
"chr019954807.1_946",0.372848234913833,0.00635522149547863,0.676197132912607,0.954334590002503,0.257488638985247,0.977871704778839
"chr019954807.1_947",0.250332661821225,1.20512367911181e-07,0.631695680766523,0.929527624423341,0.989455005423126,0.655809088407947
"chr019954807.1_949",0.580676873948916,0.638999189461055,0.0525240325367944,0.599056902866199,0.118399413378776,0.800977318145545
"chr019954807.1_950",0.504331974327795,1.83114395110835e-06,0.584464321401938,0.771704900583956,0.697387436606286,0.855807597197693
"chr019954972.1_560",0.757352499826052,0.53779461287431,0.844473625926075,0.453133455930741,0.751437294749518,0.81675713915485
"chr019954972.1_680",0.00026223939918901,8.03848186798638e-05,0.71038363232739,0.106122509757754,0.351760938652964,0.417740262974777
"chr019954972.1_714",0.578492681864127,6.63039782513894e-08,0.0331958893270492,0.0919818724097172,0.284172770533828,0.988748092115447
"chr019954972.1_739",0.374028565022802,0.0598961197490219,0.279419968020336,0.185475050596637,0.927947025939269,0.876882880886801
"chr019954972.1_740",0.00834767633751957,3.00315294536372e-09,0.25117036197436,0.786918528492921,0.943936173644046,0.317402678879053
"chr019954972.1_743",0.510599799255564,0.00945704639413669,0.171309038564086,0.735163355079795,0.875416869408906,0.649682920219835
"chr019954972.1_744",0.751808952042202,0.146311922158201,0.92683389186215,0.914689402277298,0.0197978413254,0.184354926491947
"chr019954972.1_795",0.257033243144591,0.863037961829836,0.480088596443578,0.397949969607853,0.611472158479155,0.794098695843975
